"HID","HNAME","DATE","TIME_UTC","STATUS","LATITUDE","LONGITUDE","WINDSPEED_KT","PRESURE_MB","NE_34_KT","SE_34_KT","NW_34_KT","SW_34_KT","NE_50_KT","SE_50_KT","NW_50_KT","SW_50_KT","NE_64_KT","SE_64_KT","NW_64_KT","SW_64_KT","max_KT","DECADE"
"AL061971","BETH","19710817","0600","EX",48.3,-59,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL061971","BETH","19710817","1200","EX",49.5,-57.7,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710818","1200","TD",13,-52.5,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710818","1800","TD",13.2,-55,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710819","0000","TD",13.5,-57,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710819","0600","TD",13.8,-59,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710819","1200","TD",14,-60.7,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710819","1800","TD",14.2,-62,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710820","0000","TS",14.3,-63.5,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710820","0600","TS",14.8,-65,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710820","1200","TS",15,-66.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710820","1800","TS",15.4,-67.7,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710821","0000","TS",16,-69.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710821","0600","TS",16,-71.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710821","1200","TD",15.5,-73.5,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710821","1800","TD",15,-75,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710822","0000","TD",14.8,-76,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710822","0600","TD",14.8,-77,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710822","1200","TD",15,-78,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710822","1800","TD",15.2,-79,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710823","0000","TD",15.6,-80,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710823","0600","TD",16,-81,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710823","1200","TD",16.5,-82,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710823","1800","TD",17,-83,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710824","0000","TD",17.4,-84,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710824","0600","TD",17.8,-85,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710824","1200","TD",17.9,-86,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710824","1800","TD",18,-86.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710825","0000","TD",18,-87.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710825","0600","TD",18,-88,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL081971","CHLOE","19710825","1200","TD",18,-88.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710820","1200","TD",11.5,-47,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710820","1800","TD",11.6,-48,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710821","0000","TD",11.7,-49,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710821","0600","TD",11.8,-50,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710821","1200","TD",12,-51,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710821","1800","TD",12.2,-52.2,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710822","0000","TD",12.8,-53.4,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710822","0600","TD",13.2,-54.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710822","1200","TD",14,-56,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710822","1800","TD",14.8,-57.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710823","0000","TD",15.7,-59,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710823","0600","TD",16.5,-60.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710823","1200","TD",17.3,-62.4,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710823","1800","TD",18,-64,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710824","0000","TD",18.6,-65.4,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710824","0600","TD",19.2,-66.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710824","1200","TD",19.8,-68.3,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710824","1800","TD",20.4,-69.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710825","0000","TD",21,-71,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710825","0600","TD",21.8,-72.2,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710825","1200","TD",22.5,-73.2,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710825","1800","TD",23.2,-74.2,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710826","0000","TD",24.2,-75.1,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710826","0600","TD",25.4,-75.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710826","1200","TD",26.8,-76.4,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710826","1800","TD",28.2,-77,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710827","0000","TS",29.2,-77.2,40,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710827","0600","TS",31,-77.2,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710827","1200","TS",32.8,-77.2,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710827","1800","TS",34.8,-76.8,55,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710828","0000","TS",36.5,-76.5,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710828","0600","TS",38.5,-75.3,50,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710828","1200","TS",41.2,-73.7,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710828","1800","TS",43.8,-71.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710829","0000","EX",46,-70,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL091971","DORIA","19710829","0600","EX",48,-68,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710903","1200","TD",27.5,-87.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710903","1800","TD",27.7,-87.7,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710904","0000","TD",28,-88,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710904","0600","TD",28.2,-88.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710904","1200","TD",28.6,-89,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710904","1800","TD",29,-89.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710905","0000","TD",29.5,-89.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710905","0600","TD",30.1,-89.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710905","1200","TD",30.7,-89.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710905","1800","TD",30.6,-89.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710906","0000","TD",30.3,-90,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710906","0600","TD",29.9,-90.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710906","1200","TD",29.5,-90.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710906","1800","TD",29,-91,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710907","0000","TD",28.6,-91.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710907","0600","TD",28.1,-91.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710907","1200","TD",27.7,-92,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710907","1800","TD",27.3,-92.3,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710908","0000","TS",26.9,-92.6,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710908","0600","TS",26.6,-92.8,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710908","1200","TS",26.4,-93.1,50,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710908","1800","TS",26.3,-93.4,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710909","0000","HU",26.4,-93.7,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710909","0600","HU",26.7,-94,80,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710909","1200","HU",27.1,-94.3,80,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710909","1800","HU",27.5,-94.5,75,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710910","0000","HU",28,-94.8,70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710910","0600","HU",28.5,-95.3,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710910","1200","TS",28.5,-96,60,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710910","1800","TS",28.3,-96.5,60,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710911","0000","TS",28,-96.9,55,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710911","0600","TS",27.7,-97.3,55,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710911","1200","TS",27.5,-97.6,45,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710911","1800","TS",27.3,-98,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710912","0000","TS",27.1,-98.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710912","0600","TS",27.1,-98.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710912","1200","TS",27,-99.2,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710912","1800","TD",26.9,-99.7,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL111971","FERN","19710913","0000","TD",26.9,-100.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710905","1800","TD",11.4,-58,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710906","0000","TD",11.6,-59.4,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710906","0600","TD",11.8,-61.1,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710906","1200","TD",12,-62.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710906","1800","TD",12.2,-64.4,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710907","0000","TD",12.3,-66,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710907","0600","TD",12.5,-67.7,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710907","1200","TS",12.7,-69.1,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710907","1800","TS",12.9,-70.9,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710908","0000","TS",13,-72.3,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710908","0600","HU",13.2,-73.8,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710908","1200","HU",13.6,-75.3,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710908","1800","HU",13.8,-77.2,75,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710909","0000","HU",14,-78.8,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710909","0600","HU",14.2,-80.5,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710909","1200","HU",14.4,-81.9,120,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710909","1800","HU",14.8,-83.2,140,943,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710910","0000","HU",15.2,-84.1,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710910","0600","HU",15.5,-84.9,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710910","1200","HU",15.9,-85.8,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710910","1800","HU",16.5,-86.9,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710911","0000","TS",17.3,-87.8,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710911","0600","TS",18.1,-88.4,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710911","1200","TS",18.6,-89.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710911","1800","TS",19.3,-89.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710912","0000","TS",19.8,-90.5,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710912","0600","TS",20.7,-91.4,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710912","1200","TS",21.5,-92.2,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710912","1800","TS",21.9,-92.9,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710913","0000","TS",22.1,-93.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710913","0600","TS",22.3,-94.2,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710913","1200","TS",22.9,-95.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710913","1800","TS",23.1,-96.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710914","0000","TS",23.3,-96.9,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710914","0600","TS",23.4,-97.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710914","1200","TS",23.7,-97.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710914","1800","TS",23.9,-97.8,45,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710915","0000","TS",24.2,-97.6,45,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710915","0600","TS",24.7,-97.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710915","1200","TS",25.3,-96.8,50,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710915","1800","HU",26.2,-96.2,65,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710916","0000","HU",27.3,-95.4,70,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710916","0600","HU",28.4,-94.6,80,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710916","1200","HU",29.5,-93.1,85,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710916","1800","TS",30.5,-91.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710917","0000","TS",31.8,-89.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710917","0600","TD",32.3,-89,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710917","1200","TD",32.9,-87.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710917","1800","TD",33.3,-87,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710918","0000","TD",33.7,-85.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL131971","EDITH","19710918","0600","TD",34,-84.7,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710906","0000","TD",25.5,-71.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710906","0600","TD",25.2,-71.2,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710906","1200","TD",25,-71,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710906","1800","TD",24.8,-70.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710907","0000","TD",24.6,-70.5,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710907","0600","TD",24.4,-70.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710907","1200","TD",24.3,-69.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
"AL141971","GINGER","19710907","1800","TD",24.7,-69.3,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1970"
