Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,FID,CountyFips_1,CountyFi_1,CountyName,State,StateFips,NumTracts
45051051501,45051,1,51501,3.9467425,33.2873764,42,33.691406,-78.983566,691,638,45051,51,Horry,SC,45,77
45051051502,45051,1,51502,8.1886072,48.742836,72,33.675495,-78.984665,692,638,45051,51,Horry,SC,45,77
45051051503,45051,1,51503,4.9363914,39.4333496,52,33.687447,-78.959885,693,638,45051,51,Horry,SC,45,77
45051051603,45051,1,51603,22.7099991,56.4404984,54,33.640682,-79.059074,694,638,45051,51,Horry,SC,45,77
45051051605,45051,1,51605,13.6822414,73.1208344,63,33.614986,-79.028595,695,638,45051,51,Horry,SC,45,77
45051051606,45051,1,51606,16.7855148,62.3793716,62,33.661091,-79.031555,696,638,45051,51,Horry,SC,45,77
45051051607,45051,1,51607,13.96422,61.5070534,69,33.650936,-79.006836,697,638,45051,51,Horry,SC,45,77
45051051608,45051,1,51608,18.4073563,61.5462494,59,33.587906,-79.063766,698,638,45051,51,Horry,SC,45,77
45051051609,45051,1,51609,8.7786493,53.8780594,64,33.597927,-79.043671,699,638,45051,51,Horry,SC,45,77
45051051700,45051,1,51700,7.0661039,114.3715668,229,33.64719,-78.934517,700,638,45051,51,Horry,SC,45,77
45051060101,45051,1,60101,34.5295105,52.5576553,75,33.784279,-79.027626,701,638,45051,51,Horry,SC,45,77
45051060102,45051,1,60102,16.2062283,47.6435165,34,33.70417,-79.027306,702,638,45051,51,Horry,SC,45,77
45051060203,45051,1,60203,24.864624,100.7144394,94,33.723385,-78.978035,703,638,45051,51,Horry,SC,45,77
45051060204,45051,1,60204,14.5586529,89.3832092,85,33.71032,-78.957352,704,638,45051,51,Horry,SC,45,77
45051060206,45051,1,60206,14.9430304,80.1031265,53,33.750015,-78.929916,705,638,45051,51,Horry,SC,45,77
45051060207,45051,1,60207,12.0012293,50.2047081,64,33.76424,-78.884102,706,638,45051,51,Horry,SC,45,77
45051060209,45051,1,60209,14.7625523,53.0369568,49,33.768856,-78.948853,707,638,45051,51,Horry,SC,45,77
45051060210,45051,1,60210,7.0763931,34.7264175,41,33.731941,-78.900024,708,638,45051,51,Horry,SC,45,77
45051060211,45051,1,60211,5.681849,19.5244865,14,33.735748,-78.907478,709,638,45051,51,Horry,SC,45,77
45051060301,45051,1,60301,78.086319,145.0380249,66,33.848724,-78.859741,710,638,45051,51,Horry,SC,45,77
45051060303,45051,1,60303,28.9697208,87.9534988,53,33.813606,-78.755539,711,638,45051,51,Horry,SC,45,77
45051060309,45051,1,60309,27.7220936,41.0176811,29,33.809097,-78.935638,712,638,45051,51,Horry,SC,45,77
45051060310,45051,1,60310,104.60746,182.3751526,81,33.807732,-78.818985,713,638,45051,51,Horry,SC,45,77
45051060403,45051,1,60403,13.5857277,49.7087135,82,33.816921,-79.007698,714,638,45051,51,Horry,SC,45,77
45051060404,45051,1,60404,16.0179672,47.3711166,44,33.794495,-78.983734,715,638,45051,51,Horry,SC,45,77
45051060405,45051,1,60405,7.287499,56.6010857,102,33.785992,-79.010132,716,638,45051,51,Horry,SC,45,77
45051060406,45051,1,60406,19.3345928,74.2037659,65,33.760044,-79.005325,717,638,45051,51,Horry,SC,45,77
45051070101,45051,1,70101,84.535553,173.8924103,141,33.906601,-79.002831,718,638,45051,51,Horry,SC,45,77
45051070102,45051,1,70102,90.5279007,127.4149628,59,33.890907,-78.94397,719,638,45051,51,Horry,SC,45,77
45051070200,45051,1,70200,7.2686539,52.3137207,152,33.853916,-79.048065,720,638,45051,51,Horry,SC,45,77
45051070300,45051,1,70300,8.8002081,57.4684792,129,33.849453,-79.063522,721,638,45051,51,Horry,SC,45,77
45051070400,45051,1,70400,19.0290928,75.9569397,143,33.839268,-79.088341,722,638,45051,51,Horry,SC,45,77
45051070500,45051,1,70500,11.4654331,53.9678421,106,33.819439,-79.075752,723,638,45051,51,Horry,SC,45,77
45051070601,45051,1,70601,103.1131592,139.1204834,60,33.797905,-79.156715,724,638,45051,51,Horry,SC,45,77
45051070602,45051,1,70602,180.5364685,189.4862976,118,33.73444,-79.101967,725,638,45051,51,Horry,SC,45,77
45051070701,45051,1,70701,104.4339752,225.907135,162,33.918633,-79.065269,726,638,45051,51,Horry,SC,45,77
45051070702,45051,1,70702,60.8295212,127.3829346,94,33.86525,-79.151291,727,638,45051,51,Horry,SC,45,77
45051080101,45051,1,80101,162.2278137,255.9701538,160,34.023457,-79.137192,728,638,45051,51,Horry,SC,45,77
45051080102,45051,1,80102,59.6885834,157.6931915,171,33.999481,-79.203453,729,638,45051,51,Horry,SC,45,77
45051080200,45051,1,80200,215.6509399,267.0718994,147,33.927147,-79.19738,730,638,45051,51,Horry,SC,45,77
45051980100,45051,1,980100,6.6865005,16.5830002,29,33.672764,-78.932144,731,638,45051,51,Horry,SC,45,77
45053950100,45053,1,950100,658.8883667,683.9122314,218,32.573528,-81.067589,732,639,45053,53,Jasper,SC,45,6
45053950201,45053,1,950201,233.5950012,320.2657471,162,32.375336,-80.946777,733,639,45053,53,Jasper,SC,45,6
45053950203,45053,1,950203,107.6434784,191.8099213,121,32.501213,-80.932915,734,639,45053,53,Jasper,SC,45,6
45053950204,45053,1,950204,165.8309021,280.2354431,157,32.56316,-80.910347,735,639,45053,53,Jasper,SC,45,6
45053950301,45053,1,950301,258.8650513,336.4234619,144,32.308712,-81.074043,736,639,45053,53,Jasper,SC,45,6
45053950302,45053,1,950302,295.6633606,296.1685486,104,32.217407,-81.049721,737,639,45053,53,Jasper,SC,45,6
45055970100,45055,1,970100,268.8320007,323.9740906,216,34.408268,-80.376511,738,1162,45055,55,Kershaw,SC,45,18
45055970200,45055,1,970200,262.1628723,348.8075256,175,34.515266,-80.476196,739,1162,45055,55,Kershaw,SC,45,18
45055970300,45055,1,970300,323.69104,333.5358582,132,34.429062,-80.698128,740,1162,45055,55,Kershaw,SC,45,18
45055970401,45055,1,970401,173.6806641,230.9551392,122,34.284195,-80.753716,741,1162,45055,55,Kershaw,SC,45,18
45055970402,45055,1,970402,13.9590044,55.6444969,62,34.228901,-80.691658,742,1162,45055,55,Kershaw,SC,45,18
45055970403,45055,1,970403,18.5257854,61.2962418,43,34.214352,-80.671577,743,1162,45055,55,Kershaw,SC,45,18
45055970500,45055,1,970500,62.3537865,159.7077942,235,34.27776,-80.620705,744,1162,45055,55,Kershaw,SC,45,18
45055970601,45055,1,970601,33.1125717,108.597496,122,34.268585,-80.55928,745,1162,45055,55,Kershaw,SC,45,18
45055970603,45055,1,970603,138.9812622,242.1470337,152,34.278805,-80.487343,746,1162,45055,55,Kershaw,SC,45,18
45055970604,45055,1,970604,181.0956573,238.9531403,119,34.363426,-80.556328,747,1162,45055,55,Kershaw,SC,45,18
45055970700,45055,1,970700,141.2629547,185.9205475,94,34.17532,-80.529449,748,1162,45055,55,Kershaw,SC,45,18
45055970800,45055,1,970800,34.2195358,151.9392395,247,34.242531,-80.595016,749,1162,45055,55,Kershaw,SC,45,18
45055970902,45055,1,970902,139.2148438,152.687912,62,34.123032,-80.7145,750,1162,45055,55,Kershaw,SC,45,18
45055970905,45055,1,970905,17.7710724,50.5618477,27,34.212833,-80.719337,751,1162,45055,55,Kershaw,SC,45,18
45055970906,45055,1,970906,28.0634232,74.3485184,47,34.171055,-80.755325,752,1162,45055,55,Kershaw,SC,45,18
45055970907,45055,1,970907,26.389183,79.4911118,66,34.200481,-80.773788,753,1162,45055,55,Kershaw,SC,45,18
45055970908,45055,1,970908,18.1913395,62.484333,45,34.149754,-80.788239,754,1162,45055,55,Kershaw,SC,45,18
45055970909,45055,1,970909,34.3004303,82.0890732,66,34.185135,-80.824104,755,1162,45055,55,Kershaw,SC,45,18
45057010100,45057,1,10100,193.4803314,271.2474976,109,34.745247,-80.576454,756,640,45057,57,Lancaster,SC,45,22
45057010201,45057,1,10201,171.0583496,268.9169617,117,34.61161,-80.55719,757,640,45057,57,Lancaster,SC,45,22
45057010202,45057,1,10202,82.0187378,203.3449707,250,34.536808,-80.593498,758,640,45057,57,Lancaster,SC,45,22
45057010300,45057,1,10300,368.6418762,551.0064697,229,34.612892,-80.706635,759,640,45057,57,Lancaster,SC,45,22
45057010400,45057,1,10400,78.7557602,149.8128357,70,34.655125,-80.807808,760,640,45057,57,Lancaster,SC,45,22
45057010500,45057,1,10500,20.7624569,100.7986526,173,34.696198,-80.794724,761,640,45057,57,Lancaster,SC,45,22
45057010600,45057,1,10600,28.129776,107.8544159,121,34.673733,-80.747643,762,640,45057,57,Lancaster,SC,45,22
45057010700,45057,1,10700,6.2583313,62.2363434,161,34.719284,-80.76059,763,640,45057,57,Lancaster,SC,45,22
45057010800,45057,1,10800,4.3367548,46.3625793,141,34.717102,-80.777664,764,640,45057,57,Lancaster,SC,45,22
45057010900,45057,1,10900,16.9087467,79.4339294,109,34.737129,-80.785637,765,640,45057,57,Lancaster,SC,45,22
45057011001,45057,1,11001,69.1111221,162.2765656,102,34.707993,-80.682411,766,640,45057,57,Lancaster,SC,45,22
45057011002,45057,1,11002,88.1998444,185.2060394,119,34.761524,-80.692329,767,640,45057,57,Lancaster,SC,45,22
45057011100,45057,1,11100,135.161972,252.4550629,136,34.766724,-80.797348,768,640,45057,57,Lancaster,SC,45,22
45057011203,45057,1,11203,10.1889715,40.1581078,34,35.040512,-80.893028,769,640,45057,57,Lancaster,SC,45,22
45057011204,45057,1,11204,10.604517,67.0737381,47,35.014343,-80.872253,770,640,45057,57,Lancaster,SC,45,22
45057011205,45057,1,11205,15.3793926,64.428421,41,34.981918,-80.868698,771,640,45057,57,Lancaster,SC,45,22
45057011206,45057,1,11206,10.8726768,42.6396141,20,34.99007,-80.844986,772,640,45057,57,Lancaster,SC,45,22
45057011207,45057,1,11207,8.5943918,34.1189079,24,34.959587,-80.816917,773,640,45057,57,Lancaster,SC,45,22
45057011208,45057,1,11208,11.3710051,49.1974983,37,34.940926,-80.830765,774,640,45057,57,Lancaster,SC,45,22
45057011209,45057,1,11209,87.7138519,208.8314056,165,34.907032,-80.845535,775,640,45057,57,Lancaster,SC,45,22
45057011210,45057,1,11210,6.6040659,38.378933,61,34.928802,-80.795853,776,640,45057,57,Lancaster,SC,45,22
45057011211,45057,1,11211,12.2962894,27.4569969,39,34.873894,-80.793602,777,640,45057,57,Lancaster,SC,45,22
45059920102,45059,1,920102,51.7422867,83.1862946,40,34.646385,-82.06411,778,641,45059,59,Laurens,SC,45,20
45059920104,45059,1,920104,65.3774338,135.9458923,83,34.615376,-82.197044,779,641,45059,59,Laurens,SC,45,20
45059920105,45059,1,920105,63.3875389,143.7471313,111,34.675415,-82.144196,780,641,45059,59,Laurens,SC,45,20
45059920106,45059,1,920106,58.1804047,98.1591568,54,34.72641,-82.136642,781,641,45059,59,Laurens,SC,45,20
45059920107,45059,1,920107,49.2518768,82.1982651,43,34.549381,-82.140282,782,641,45059,59,Laurens,SC,45,20
45059920108,45059,1,920108,53.9206085,120.7164612,91,34.60107,-82.12545,783,641,45059,59,Laurens,SC,45,20
45059920201,45059,1,920201,137.2262726,203.2021637,78,34.487,-82.216843,784,641,45059,59,Laurens,SC,45,20
45059920202,45059,1,920202,146.7496338,211.7706299,87,34.374226,-82.146683,785,641,45059,59,Laurens,SC,45,20
45059920301,45059,1,920301,105.2980881,155.2784729,100,34.489182,-82.078293,786,641,45059,59,Laurens,SC,45,20
45059920302,45059,1,920302,103.8771591,156.3724213,140,34.466709,-81.990036,787,641,45059,59,Laurens,SC,45,20
45059920400,45059,1,920400,12.875947,86.1298447,179,34.49366,-82.025848,788,641,45059,59,Laurens,SC,45,20
45059920501,45059,1,920501,129.6044922,160.0740967,73,34.593033,-81.976944,789,641,45059,59,Laurens,SC,45,20
45059920503,45059,1,920503,7.8098202,38.2545509,90,34.514915,-81.996521,790,641,45059,59,Laurens,SC,45,20
45059920504,45059,1,920504,65.7828217,126.5133209,97,34.534725,-82.017578,791,641,45059,59,Laurens,SC,45,20
45059920600,45059,1,920600,302.8370056,378.8153992,190,34.494026,-81.840698,792,641,45059,59,Laurens,SC,45,20
45059920700,45059,1,920700,29.4782047,102.0330276,162,34.469734,-81.906792,793,641,45059,59,Laurens,SC,45,20
45059920800,45059,1,920800,51.7918396,111.8969421,151,34.449493,-81.878105,794,641,45059,59,Laurens,SC,45,20
45059920900,45059,1,920900,129.7771301,155.330246,105,34.403419,-81.821236,795,641,45059,59,Laurens,SC,45,20
45059921001,45059,1,921001,142.2748566,199.7144928,94,34.343948,-82.050903,796,641,45059,59,Laurens,SC,45,20
45059921002,45059,1,921002,164.0497131,215.1495972,86,34.27491,-81.977058,797,641,45059,59,Laurens,SC,45,20
45061920100,45061,1,920100,144.3736267,232.2465668,104,34.265675,-80.175713,798,642,45061,61,Lee,SC,45,9
45061920201,45061,1,920201,211.4990082,326.7754211,124,34.269226,-80.321724,799,642,45061,61,Lee,SC,45,9
45061920202,45061,1,920202,24.7802105,71.6954727,79,34.220409,-80.262428,800,642,45061,61,Lee,SC,45,9
45061920301,45061,1,920301,0.2254052,2.9502902,1,34.197334,-80.226448,801,642,45061,61,Lee,SC,45,9
45061920302,45061,1,920302,148.243576,293.2349243,183,34.177826,-80.233376,802,642,45061,61,Lee,SC,45,9
45061920401,45061,1,920401,149.525177,292.3856506,115,34.170158,-80.401939,803,642,45061,61,Lee,SC,45,9
45061920402,45061,1,920402,85.9460297,131.1152954,64,34.11351,-80.333954,804,642,45061,61,Lee,SC,45,9
45061920500,45061,1,920500,120.0881653,205.6942902,88,34.087608,-80.253868,805,642,45061,61,Lee,SC,45,9
45061920600,45061,1,920600,179.6812134,219.4987488,95,34.053371,-80.092186,806,642,45061,61,Lee,SC,45,9
45063020100,45063,1,20100,10.9272871,43.1896286,74,33.961201,-81.056061,807,1163,45063,63,Lexington,SC,45,92
45063020201,45063,1,20201,2.520823,28.8581638,91,33.978481,-81.058159,808,1163,45063,63,Lexington,SC,45,92
45063020202,45063,1,20202,4.0131588,33.7923965,77,33.965042,-81.077522,809,1163,45063,63,Lexington,SC,45,92
45063020300,45063,1,20300,3.5380919,43.5952187,123,33.989246,-81.063988,810,1163,45063,63,Lexington,SC,45,92
45063020505,45063,1,20505,5.2790704,56.7984619,118,33.991344,-81.091225,811,1163,45063,63,Lexington,SC,45,92
45063020506,45063,1,20506,12.7811794,70.7093887,113,34.011726,-81.124352,812,1163,45063,63,Lexington,SC,45,92
45063020508,45063,1,20508,3.5750885,27.0110435,43,34.008694,-81.100464,813,1163,45063,63,Lexington,SC,45,92
45063020509,45063,1,20509,4.122664,30.1975994,59,34.002563,-81.077133,814,1163,45063,63,Lexington,SC,45,92
45063020510,45063,1,20510,7.0508161,50.4077148,86,34.037468,-81.12764,815,1163,45063,63,Lexington,SC,45,92
45063020511,45063,1,20511,2.3563881,23.5414104,25,34.048496,-81.13224,816,1163,45063,63,Lexington,SC,45,92
45063020512,45063,1,20512,4.018394,27.3220787,33,33.996208,-81.139893,817,1163,45063,63,Lexington,SC,45,92
45063020513,45063,1,20513,5.8057594,36.0429535,56,33.985428,-81.125084,818,1163,45063,63,Lexington,SC,45,92
45063020601,45063,1,20601,5.9827604,53.4375076,135,33.975212,-81.087914,819,1163,45063,63,Lexington,SC,45,92
45063020602,45063,1,20602,10.4790411,73.2288742,122,33.963573,-81.113503,820,1163,45063,63,Lexington,SC,45,92
45063020604,45063,1,20604,8.6551123,44.3966942,78,33.947975,-81.068382,821,1163,45063,63,Lexington,SC,45,92
45063020605,45063,1,20605,24.2534695,69.0215683,58,33.927303,-81.083328,822,1163,45063,63,Lexington,SC,45,92
45063020703,45063,1,20703,16.5384579,75.6803055,114,33.912212,-81.142113,823,1163,45063,63,Lexington,SC,45,92
45063020705,45063,1,20705,36.8744774,81.039917,63,33.840477,-81.070107,824,1163,45063,63,Lexington,SC,45,92
45063020706,45063,1,20706,19.9033203,64.4369659,54,33.89267,-81.058983,825,1163,45063,63,Lexington,SC,45,92
45063020707,45063,1,20707,14.3282633,47.5541878,48,33.886154,-81.098343,826,1163,45063,63,Lexington,SC,45,92
45063020708,45063,1,20708,14.8813429,50.140995,63,33.893089,-81.1334,827,1163,45063,63,Lexington,SC,45,92
45063020801,45063,1,20801,57.325325,118.1502838,52,33.74292,-81.016052,828,1163,45063,63,Lexington,SC,45,92
45063020802,45063,1,20802,50.4998055,101.4310226,95,33.758247,-81.084816,829,1163,45063,63,Lexington,SC,45,92
45063020803,45063,1,20803,85.6829376,158.2399597,136,33.740227,-81.132744,830,1163,45063,63,Lexington,SC,45,92
45063020804,45063,1,20804,22.0767002,54.0897636,32,33.803059,-81.144646,831,1163,45063,63,Lexington,SC,45,92
45063020806,45063,1,20806,16.2000351,36.850647,28,33.825871,-81.135284,832,1163,45063,63,Lexington,SC,45,92
45063020807,45063,1,20807,17.6965961,36.6974525,32,33.849327,-81.117546,833,1163,45063,63,Lexington,SC,45,92
45063020904,45063,1,20904,103.4409943,154.2042847,95,33.733936,-81.217438,834,1163,45063,63,Lexington,SC,45,92
45063020905,45063,1,20905,49.2119331,79.8030472,54,33.825394,-81.188194,835,1163,45063,63,Lexington,SC,45,92
45063020906,45063,1,20906,47.2900963,80.4480057,40,33.839127,-81.2547,836,1163,45063,63,Lexington,SC,45,92
45063020908,45063,1,20908,22.587532,57.3001366,40,33.898479,-81.188713,837,1163,45063,63,Lexington,SC,45,92
45063020909,45063,1,20909,15.1942892,33.7754898,10,33.879292,-81.246155,838,1163,45063,63,Lexington,SC,45,92
45063020910,45063,1,20910,37.382103,68.8981094,48,33.799923,-81.270096,839,1163,45063,63,Lexington,SC,45,92
45063020911,45063,1,20911,87.4950485,116.2788696,61,33.750412,-81.306541,840,1163,45063,63,Lexington,SC,45,92
45063020912,45063,1,20912,3.7983141,19.3627663,8,33.897839,-81.227798,841,1163,45063,63,Lexington,SC,45,92
45063020913,45063,1,20913,2.6501751,11.6769028,10,33.895382,-81.238625,842,1163,45063,63,Lexington,SC,45,92
45063021019,45063,1,21019,6.0951004,35.6328468,27,33.993351,-81.169739,843,1163,45063,63,Lexington,SC,45,92
45063021020,45063,1,21020,5.5683918,39.568943,37,33.983124,-81.158279,844,1163,45063,63,Lexington,SC,45,92
45063021021,45063,1,21021,19.2296677,33.4848671,22,34.017128,-81.333817,845,1163,45063,63,Lexington,SC,45,92
45063021023,45063,1,21023,8.7679806,29.624239,18,33.969582,-81.308784,846,1163,45063,63,Lexington,SC,45,92
45063021025,45063,1,21025,34.0184135,48.9358482,32,34.035999,-81.280861,847,1163,45063,63,Lexington,SC,45,92
45063021028,45063,1,21028,10.4334345,44.0722389,46,33.979359,-81.26963,848,1163,45063,63,Lexington,SC,45,92
45063021029,45063,1,21029,9.2581949,51.2596931,85,33.973587,-81.245331,849,1163,45063,63,Lexington,SC,45,92
45063021030,45063,1,21030,9.6071005,52.5699425,94,33.978416,-81.211685,850,1163,45063,63,Lexington,SC,45,92
45063021031,45063,1,21031,5.3609829,36.2954369,43,33.990273,-81.218826,851,1163,45063,63,Lexington,SC,45,92
45063021032,45063,1,21032,5.5147929,27.9145679,27,34.00898,-81.215088,852,1163,45063,63,Lexington,SC,45,92
45063021033,45063,1,21033,6.4613338,36.3442841,25,33.959396,-81.177544,853,1163,45063,63,Lexington,SC,45,92
45063021034,45063,1,21034,8.3615942,44.7218208,48,33.960876,-81.156036,854,1163,45063,63,Lexington,SC,45,92
45063021035,45063,1,21035,15.4218493,51.5665092,27,33.9249,-81.248955,855,1163,45063,63,Lexington,SC,45,92
45063021036,45063,1,21036,14.5710812,36.9220047,12,33.889568,-81.279152,856,1163,45063,63,Lexington,SC,45,92
45063021037,45063,1,21037,20.1927757,65.555687,47,33.910809,-81.291313,857,1163,45063,63,Lexington,SC,45,92
45063021038,45063,1,21038,11.6426964,43.5370255,63,34.010246,-81.178703,858,1163,45063,63,Lexington,SC,45,92
45063021039,45063,1,21039,14.9200439,56.1880417,43,34.032215,-81.189713,859,1163,45063,63,Lexington,SC,45,92
45063021040,45063,1,21040,10.1877146,45.1296921,40,33.950691,-81.278282,860,1163,45063,63,Lexington,SC,45,92
45063021041,45063,1,21041,14.0219183,38.1438904,28,33.936733,-81.308853,861,1163,45063,63,Lexington,SC,45,92
45063021042,45063,1,21042,4.5413437,23.8178253,20,33.941242,-81.209755,862,1163,45063,63,Lexington,SC,45,92
45063021043,45063,1,21043,5.4807115,30.4291744,29,33.935913,-81.169456,863,1163,45063,63,Lexington,SC,45,92
45063021044,45063,1,21044,8.828763,41.6282578,27,33.955544,-81.203255,864,1163,45063,63,Lexington,SC,45,92
45063021045,45063,1,21045,8.2437019,28.4850731,13,33.987228,-81.313797,865,1163,45063,63,Lexington,SC,45,92
45063021046,45063,1,21046,8.3612919,32.5013275,25,34.004665,-81.308319,866,1163,45063,63,Lexington,SC,45,92
45063021047,45063,1,21047,6.6731467,27.2800694,15,34.016777,-81.278854,867,1163,45063,63,Lexington,SC,45,92
45063021048,45063,1,21048,4.6689458,20.9283104,31,33.996254,-81.272659,868,1163,45063,63,Lexington,SC,45,92
45063021049,45063,1,21049,3.3179328,21.4326115,35,34.006023,-81.232239,869,1163,45063,63,Lexington,SC,45,92
45063021050,45063,1,21050,5.0052991,26.4777317,19,34.004921,-81.253349,870,1163,45063,63,Lexington,SC,45,92
45063021051,45063,1,21051,6.0738249,30.1963673,34,33.931828,-81.22699,871,1163,45063,63,Lexington,SC,45,92
45063021052,45063,1,21052,10.5473423,39.045475,26,33.919651,-81.198143,872,1163,45063,63,Lexington,SC,45,92
45063021106,45063,1,21106,3.9719164,37.4223061,56,34.056633,-81.143829,873,1163,45063,63,Lexington,SC,45,92
45063021109,45063,1,21109,6.6818781,36.169548,40,34.05751,-81.175774,874,1163,45063,63,Lexington,SC,45,92
45063021110,45063,1,21110,3.4674592,30.2834911,55,34.072945,-81.183418,875,1163,45063,63,Lexington,SC,45,92
45063021111,45063,1,21111,3.1926734,26.9898148,66,34.065273,-81.156136,876,1163,45063,63,Lexington,SC,45,92
45063021112,45063,1,21112,4.0981436,35.0506287,78,34.079372,-81.170219,877,1163,45063,63,Lexington,SC,45,92
45063021113,45063,1,21113,3.6340923,24.2005463,37,34.090942,-81.199455,878,1163,45063,63,Lexington,SC,45,92
45063021114,45063,1,21114,24.6732483,44.2564163,34,34.087154,-81.22522,879,1163,45063,63,Lexington,SC,45,92
45063021115,45063,1,21115,14.7056885,33.1641235,18,34.068459,-81.224731,880,1163,45063,63,Lexington,SC,45,92
45063021116,45063,1,21116,3.8590186,29.350132,42,34.065353,-81.19973,881,1163,45063,63,Lexington,SC,45,92
45063021204,45063,1,21204,37.6910858,120.0809479,103,34.152748,-81.338356,882,1163,45063,63,Lexington,SC,45,92
45063021205,45063,1,21205,23.6843853,55.6521645,26,34.097279,-81.371323,883,1163,45063,63,Lexington,SC,45,92
45063021206,45063,1,21206,37.9554176,94.0485916,62,34.137756,-81.399345,884,1163,45063,63,Lexington,SC,45,92
45063021207,45063,1,21207,16.6311417,35.2625084,10,34.1012,-81.301689,885,1163,45063,63,Lexington,SC,45,92
45063021208,45063,1,21208,26.2531948,58.4836845,33,34.113132,-81.33918,886,1163,45063,63,Lexington,SC,45,92
45063021303,45063,1,21303,81.8267899,148.1688232,66,34.0383,-81.408295,887,1163,45063,63,Lexington,SC,45,92
45063021305,45063,1,21305,41.8303604,111.990181,104,33.913509,-81.433807,888,1163,45063,63,Lexington,SC,45,92
45063021306,45063,1,21306,54.5884132,127.7726517,95,33.939659,-81.3703,889,1163,45063,63,Lexington,SC,45,92
45063021307,45063,1,21307,41.3181,102.7875443,59,33.870361,-81.409927,890,1163,45063,63,Lexington,SC,45,92
45063021309,45063,1,21309,42.067585,84.7845917,64,33.988525,-81.434517,891,1163,45063,63,Lexington,SC,45,92
45063021310,45063,1,21310,27.2427292,60.3466988,42,33.990829,-81.377098,892,1163,45063,63,Lexington,SC,45,92
45063021311,45063,1,21311,55.1539955,118.2252731,75,33.857708,-81.359833,893,1163,45063,63,Lexington,SC,45,92
45063021312,45063,1,21312,91.3321152,137.1010895,76,33.790165,-81.391541,894,1163,45063,63,Lexington,SC,45,92
45063021402,45063,1,21402,21.3912468,96.6066132,177,33.907738,-81.537018,895,1163,45063,63,Lexington,SC,45,92
45063021403,45063,1,21403,69.001236,137.0497742,91,33.857639,-81.506355,896,1163,45063,63,Lexington,SC,45,92
45063021404,45063,1,21404,77.9838104,161.0227814,133,33.939793,-81.491814,897,1163,45063,63,Lexington,SC,45,92
45063980100,45063,1,980100,8.6700783,23.7628956,16,33.948952,-81.123901,898,1163,45063,63,Lexington,SC,45,92
45065920100,45065,1,920100,380.7332153,480.6031799,139,33.961674,-82.487007,899,1164,45065,65,McCormick,SC,45,3
45065920200,45065,1,920200,361.0457458,491.1755981,266,33.912109,-82.283646,900,1164,45065,65,McCormick,SC,45,3
45065920300,45065,1,920300,277.2122803,345.1862183,167,33.758549,-82.217987,901,1164,45065,65,McCormick,SC,45,3
45067950100,45067,1,950100,318.5414429,397.3803406,202,34.170109,-79.438377,902,643,45067,67,Marion,SC,45,8
45067950200,45067,1,950200,101.965126,261.5177002,275,34.222744,-79.386955,903,643,45067,67,Marion,SC,45,8
45067950300,45067,1,950300,60.0456123,153.934906,162,34.223225,-79.287704,904,643,45067,67,Marion,SC,45,8
45067950400,45067,1,950400,75.868103,186.1742096,191,34.229469,-79.210457,905,643,45067,67,Marion,SC,45,8
45067950500,45067,1,950500,122.626236,235.1906586,198,34.182816,-79.244026,906,643,45067,67,Marion,SC,45,8
45067950600,45067,1,950600,87.5279922,224.3309479,223,34.148346,-79.356895,907,643,45067,67,Marion,SC,45,8
45067950700,45067,1,950700,223.8815308,197.6771393,103,34.045067,-79.375214,908,643,45067,67,Marion,SC,45,8
45067950800,45067,1,950800,289.1288452,297.5470581,76,33.899986,-79.350754,909,643,45067,67,Marion,SC,45,8
45069960100,45069,1,960100,259.2740479,319.4432678,174,34.731236,-79.802979,910,644,45069,69,Marlboro,SC,45,8
45069960201,45069,1,960201,14.5850973,81.2569809,216,34.606483,-79.690872,911,644,45069,69,Marlboro,SC,45,8
45069960202,45069,1,960202,138.6990967,122.1988297,82,34.565681,-79.748993,912,644,45069,69,Marlboro,SC,45,8
45069960301,45069,1,960301,42.1625023,117.0595779,175,34.627735,-79.675751,913,644,45069,69,Marlboro,SC,45,8
45069960302,45069,1,960302,120.3758621,204.130249,136,34.698586,-79.694183,914,644,45069,69,Marlboro,SC,45,8
45069960400,45069,1,960400,169.7745361,279.5145264,241,34.673531,-79.569267,915,644,45069,69,Marlboro,SC,45,8
45069960500,45069,1,960500,174.9297638,238.5904388,153,34.578857,-79.548485,916,644,45069,69,Marlboro,SC,45,8
45069960600,45069,1,960600,337.0078125,316.9189148,134,34.497166,-79.655037,917,644,45069,69,Marlboro,SC,45,8
45071950100,45071,1,950100,297.4925537,387.2296143,166,34.307575,-81.451569,918,645,45071,71,Newberry,SC,45,10
45071950201,45071,1,950201,96.865242,164.5102386,47,34.335548,-81.576012,919,645,45071,71,Newberry,SC,45,10
45071950203,45071,1,950203,11.43999,63.752037,200,34.270172,-81.604897,920,645,45071,71,Newberry,SC,45,10
45071950204,45071,1,950204,33.1224785,112.3291092,192,34.283752,-81.592239,921,645,45071,71,Newberry,SC,45,10
45071950300,45071,1,950300,354.2554932,460.6365967,187,34.44556,-81.633598,922,645,45071,71,Newberry,SC,45,10
45071950502,45071,1,950502,42.2737579,127.4740906,211,34.292728,-81.632973,923,645,45071,71,Newberry,SC,45,10
45071950601,45071,1,950601,165.9777832,262.7935486,188,34.199898,-81.543274,924,645,45071,71,Newberry,SC,45,10
